sitename,Country or Area Name,Full Address,Latitude,Longitude,locationId,sensorId,country,sensorType,displayName,sensor_name,sensor_unit,lastUpdated,PROJECT_NAME,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,stationid,New Station,Parameter,Value,utcoff
Szolnok,Hungary,Szolnok,47.17712,20.19688,783896.0,4273071,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,550,642,,47.17712,20.19688,,100175,,,,
Bergen_2,Norway,"Rolland, Ã…sane",60.462665,5.332447,10792.0,36426,NO,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,603,594,,60.462665,5.332447,,100176,,,,
BÃ©kÃ©scsaba,Hungary,BÃ©kÃ©scsaba,46.668115,21.06731,783894.0,6424329,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,548,644,,46.668115,21.06731,,100178,,,,
Oslo_5,Norway,Vahl skole,59.9169444,10.766,225293.0,1302872,NO,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,601,611,,59.9169444,10.766,,100179,,,,
HernÃ¡dszurdok,Hungary,HernÃ¡dszurdok,48.47295,21.212,783892.0,4273310,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,555,645,,48.47295,21.212,,100182,,,,
NyÃ­rjes,Hungary,NyÃ­rjes,47.89966,19.946894,783889.0,4273004,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,553,641,,47.89966,19.946894,,100183,,,,
Miskolc AlfÃ¶ldi,Hungary,Miskolc AlfÃ¶ldi,48.09042,20.81201,783888.0,6913015,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,553,644,,48.09042,20.81201,,100184,,,,
EMI mobil 2,Hungary,EMI mobil 2,48.099356,20.727049,783887.0,4273306,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,553,643,,48.099356,20.727049,,100185,,,,
SzÃ©kesfehÃ©rvÃ¡r,Hungary,SzÃ©kesfehÃ©rvÃ¡r,47.195944,18.400246,783885.0,4272780,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,550,636,,47.195944,18.400246,,100186,,,,
Bangkok,Thailand,"Phra Kanong District Office,  Bangkok",13.691511,100.61457,225574.0,1304286,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.691511,100.61457,,100187,,,,
Ajka,Hungary,Ajka,47.103172,17.561381,783884.0,4273011,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,549,633,,47.103172,17.561381,,100188,,,,
Budapest HonvÃ©d,Hungary,Budapest HonvÃ©d,47.522693,19.069867,783882.0,4272705,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,551,638,,47.522693,19.069867,,100189,,,,
PÃ©cs NevelÃ©si KÃ¶zpont,Hungary,PÃ©cs NevelÃ©si KÃ¶zpont,46.040885,18.220884,783879.0,4272866,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,545,635,,46.040885,18.220884,,100190,,,,
Budapest BudatÃ©tÃ©ny,Hungary,Budapest BudatÃ©tÃ©ny,47.40605,19.0099,783877.0,4273092,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,551,638,,47.40605,19.0099,,100191,,,,
K-Puszta,Hungary,K-Puszta,46.965244,19.54528,783874.0,4273301,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,549,640,,46.965244,19.54528,,100192,,,,
Phitsanulok,Thailand,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056,225585.0,1304133,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,428,898,,16.820833,100.258056,,100193,,,,
ÎŸÏÎ¼Î®Î´Î¹Î± - Î’Î¹Î¿Î¼Î·Ï‡Î±Î½Î¹ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚ ,-99,Ormidia - Industrial Station,34.9923,33.779,663502.0,7973389,-99,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,501,685,,34.9923,33.779,,100194,,,,
Î›Î¬ÏÎ½Î±ÎºÎ± - ÎšÏ…ÎºÎ»Î¿Ï†Î¿ÏÎ¹Î±ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚,Cyprus,Larnaca - Traffic Station,34.9166667,33.6275,663501.0,3646861,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,501,685,,34.9166667,33.6275,,100195,,,,
Bangkok_2,Thailand,"Ladphrao District Office, Bangkok",13.803587,100.607535,225591.0,1304377,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.803587,100.607535,,100196,,,,
Bangkok_3,Thailand,Big C Supercenter Bang Na,13.667987,100.635313,225593.0,1304057,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.667987,100.635313,,100197,,,,
Î›ÎµÏ…ÎºÏ‰ÏƒÎ¯Î± - ÎšÏ…ÎºÎ»Î¿Ï†Î¿ÏÎ¹Î±ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚,Cyprus,Nicosia - Traffic Station,35.15192247,33.34791996,663500.0,3646901,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,502,684,,35.15192247,33.34791996,,100198,,,,
Î Î¬Ï†Î¿Ï‚ - ÎšÏ…ÎºÎ»Î¿Ï†Î¿ÏÎ¹Î±ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚ ,Cyprus,Paphos - Traffic Station,34.7752778,32.4219444,663499.0,3646910,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,681,,34.7752778,32.4219444,,100199,,,,
Î–ÏÎ³Î¹ - Î’Î¹Î¿Î¼Î·Ï‡Î±Î½Î¹ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚ ,Cyprus,Zygi - Industrial Station,34.7294444,33.3375,663498.0,3646882,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,684,,34.7294444,33.3375,,100200,,,,
ÎšÎ±Î»Î±Î²Î±ÏƒÏŒÏ‚ - Î’Î¹Î¿Î¼Î·Ï‡Î±Î½Î¹ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚ ,Cyprus,Kalavasos - Industrial Station,34.77153,33.29623,663495.0,7973444,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,684,,34.77153,33.29623,,100202,,,,
Î Î±ÏÎ±Î»Î¯Î¼Î½Î¹ - ÎšÏ…ÎºÎ»Î¿Ï†Î¿ÏÎ¹Î±ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚,Cyprus,Paralimni - Traffic Station,35.04569276,33.97773488,663494.0,3646893,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,501,686,,35.04569276,33.97773488,,100203,,,,
Î›ÎµÎ¼ÎµÏƒÏŒÏ‚ - ÎšÏ…ÎºÎ»Î¿Ï†Î¿ÏÎ¹Î±ÎºÏŒÏ‚ Î£Ï„Î±Î¸Î¼ÏŒÏ‚,Cyprus,Limassol - Traffic Station,34.6861111,33.0355556,663493.0,3646869,CY,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,500,683,,34.6861111,33.0355556,,100204,,,,
KoÅ›cian,Poland,"KoÅ›cian, ul. Maya",52.090436,16.636381,634015.0,3490325,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,569,630,,52.090436,16.636381,,100205,,,,
ÅukÃ³w,Poland,"ÅukÃ³w, Bulwar 100-lecia Odzyskania NiepodlegÅ‚oÅ›ci ",51.930734,22.372502,479117.0,2704494,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,569,649,,51.930734,22.372502,,100206,,,,
PuÅ‚tusk,Poland,"PuÅ‚tusk, ul. Mickiewicza",52.703591,21.072603,475237.0,2666313,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,572,644,,52.703591,21.072603,,100207,,,,
Bangkok_4,Thailand,Lat Krabang Hospital,13.72205,100.784069,225613.0,1304281,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,900,,13.72205,100.784069,,100208,,,,
Nakhon Phanom,Thailand,"Meteorological stations, Nakhon Phanom",17.412345,104.7786123,225615.0,1304331,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,431,912,,17.412345,104.7786123,,100209,,,,
Oslo_6,Norway,Brynbanen,59.9156,10.82517,463976.0,2602412,NO,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,601,612,,59.9156,10.82517,,100210,,,,
Konstancin-Jeziorna,Poland,"Konstancin-Jeziorna, ul. Å»eromskiego",52.082277,21.124598,461706.0,2589398,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,569,645,,52.082277,21.124598,,100211,,,,
Bangkok_5,Thailand,"Huai Khwang District Office, Bangkok",13.77682,100.579543,225622.0,1304203,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.77682,100.579543,,100212,,,,
Åšwiecie,Poland,"Åšwiecie, al. Jana PawÅ‚a II",53.40758,18.428751,457921.0,2569039,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,575,636,,53.40758,18.428751,,100213,,,,
ÅagÃ³w,Poland,"ÅagÃ³w, ul. ZapÅ‚otnia",50.778479,21.081224,455599.0,2555014,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,564,644,,50.778479,21.081224,,100214,,,,
RzeszÃ³w,Poland,"RzeszÃ³w, ul. StarzyÅ„skiego",50.060381,21.980511,455341.0,2553430,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,561,647,,50.060381,21.980511,,100215,,,,
RzeszÃ³w_2,Poland,"RzeszÃ³w, ul. SÅ‚ociÅ„ska",50.024856,22.047937,455340.0,2553429,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,561,648,,50.024856,22.047937,,100216,,,,
Bangkok_6,Thailand,80th Anniversary Commemoration Park,13.7716446,100.4681128,368406.0,2076224,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,898,,13.7716446,100.4681128,,100217,,,,
Nonthaburi,Thailand,Department of Disease Control,13.852778,100.529444,225629.0,1304077,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.852778,100.529444,,100218,,,,
Bangkok_7,Thailand,"60th Anniversary of Queen Sirikit Park ,Kheha Romklao Road, Lat Krabang, Bangkok",13.7631141,100.7302101,368404.0,2076214,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.7631141,100.7302101,,100219,,,,
Bangkok_8,Thailand,National Economic and Social Development Council Office,13.756281,100.514267,225631.0,1304293,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.756281,100.514267,,100220,,,,
Bangkok_9,Thailand,"Chomthong District Office, Bangkok",13.677757,100.483861,225632.0,1304130,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.677757,100.483861,,100221,,,,
Bangkok_10,Thailand,Serithai Park,13.7855673,100.6733359,368402.0,2076231,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.7855673,100.6733359,,100222,,,,
Bangkok_11,Thailand,"Wang Thonglang District Office, Bangkok",13.778981,100.622294,225635.0,1304123,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.778981,100.622294,,100223,,,,
Bangkok_12,Thailand,"Bang Kho Laem District Office, Bangkok (Mobile)",13.69304,100.50244,368400.0,2076219,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.69304,100.50244,,100224,,,,
Bangkok_13,Thailand,Ramintra Sports Park,13.8778763,100.6207085,368392.0,2076223,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,417,899,,13.8778763,100.6207085,,100225,,,,
Bangkok_14,Thailand,Library under King Taksin Bridge,13.719705,100.508782,225640.0,1304353,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.719705,100.508782,,100226,,,,
Bangkok_15,Thailand,"Bang Phlat District Office, Bangkok",13.793965,100.504956,225642.0,1304146,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.793965,100.504956,,100227,,,,
Bangkok_16,Thailand,"Saphan Sung District Office, Bangkok",13.768892,100.685743,225651.0,1304179,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.768892,100.685743,,100229,,,,
Bangkok_17,Thailand,"Bang Sue District Office, Bangkok",13.809596,100.537883,225656.0,1304256,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.809596,100.537883,,100231,,,,
Bangkok_18,Thailand,"Chaloem Phrakiat Rama 9 Park Min buri, Bangkok",13.813578,100.73208,225660.0,1304438,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.813578,100.73208,,100232,,,,
Swan Hill,Australia,Swan Hill,-35.34331,143.5341,304222.0,1728679,AU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,220,1036,,-35.34331,143.5341,,100233,,,,
Bangkok_19,Thailand,Mahaisawan Intersection,13.70515,100.48465,225667.0,1304114,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.70515,100.48465,,100235,,,,
Bangkok_20,Thailand,"Lak Si District Office, Bangkok",13.887395,100.579247,225677.0,1304185,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,417,899,,13.887395,100.579247,,100237,,,,
Bangkok_21,Thailand,"Bang Khae District Office, Bangkok",13.696314,100.409049,225678.0,1304073,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,898,,13.696314,100.409049,,100238,,,,
Bangkok_22,Thailand,King Mongkut's University of Technology Thonburi,13.651004,100.496673,225682.0,1304111,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.651004,100.496673,,100239,,,,
Oslo_7,Norway,BygdÃ¸y Alle,59.9193,10.69651,10817.0,36140,NO,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,601,611,,59.9193,10.69651,,100244,,,,
AugustÃ³w,Poland,"AugustÃ³w, Uzdrowisko",53.85255,22.984686,10646.0,35418,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,576,651,,53.85255,22.984686,,100245,,,,
Yinnar,Australia,Yinnar,-38.32676,146.3261,10819.0,9969693,AU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,208,1045,,-38.32676,146.3261,,100246,,,,
Miskolc,Hungary,"""Miskolc Buza""",48.106944,20.790006,3944.0,4272870,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,553,644,,48.106944,20.790006,,100247,,,,
é›²æž—ç¸£,"Taiwan, Province of China",é›²æž—ç¸£ - æ–—å…­,23.711853,120.544994,3906.0,9037,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,456,963,,23.711853,120.544994,,100248,,,,
HafnarfjÃ¶rÃ°ur,Iceland,HafnarfjÃ¶rÃ°ur NorÃ°urhella,64.04416,-21.98535,7658.0,22281,IS,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,617,507,,64.04416,-21.98535,,100249,,,,
Curacao,Curaçao,US Diplomatic Post: Curacao,12.1696,-68.99,7649.0,22957,CW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,410,356,,12.1696,-68.99,,100250,,,,
RymanÃ³w-ZdrÃ³j,Poland,"RymanÃ³w ZdrÃ³j, ul. Parkowa",49.546539,21.851006,8237.0,24003,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,559,647,,49.546539,21.851006,,100251,,,,
é«˜é›„å¸‚_2,"Taiwan, Province of China",é«˜é›„å¸‚ - ç¾Žæ¿ƒ,22.883583,120.530542,3905.0,9026,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,453,963,,22.883583,120.530542,,100252,,,,
Warszawa_4,Poland,"Warszawa, ul. Wokalna",52.160772,21.033819,6386.0,35055,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,644,,52.160772,21.033819,,100253,,,,
æ–°åŒ—å¸‚_2,"Taiwan, Province of China",æ–°åŒ—å¸‚ - åœŸåŸŽ,24.982528,121.451861,3904.0,7930627,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,461,966,,24.982528,121.451861,,100255,,,,
èŠ±è“®ç¸£,"Taiwan, Province of China",èŠ±è“®ç¸£ - èŠ±è“®,23.971306,121.599769,3903.0,9035,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,457,966,,23.971306,121.599769,,100256,,,,
Szczecin,Poland,"Szczecin, ul. Andrzejewskiego",53.380975,14.663347,6384.0,35239,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,575,624,,53.380975,14.663347,,100257,,,,
å—æŠ•ç¸£,"Taiwan, Province of China",å—æŠ•ç¸£ - å—æŠ•,23.913,120.685306,3901.0,9000,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,457,963,,23.913,120.685306,,100258,,,,
æ–°åŒ—å¸‚_3,"Taiwan, Province of China",æ–°åŒ—å¸‚ - æ°¸å’Œ,25.017,121.516306,3900.0,9013,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,461,966,,25.017,121.516306,,100259,,,,
å®œè˜­ç¸£,"Taiwan, Province of China",å®œè˜­ç¸£ - å®œè˜­,24.747917,121.746394,3899.0,8998,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,460,967,,24.747917,121.746394,,100260,,,,
é«˜é›„å¸‚_3,"Taiwan, Province of China",é«˜é›„å¸‚ - æ©‹é ­,22.757506,120.305689,3876.0,8985,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,452,962,,22.757506,120.305689,,100261,,,,
å½°åŒ–ç¸£,"Taiwan, Province of China",å½°åŒ–ç¸£ - äºŒæž—,23.925175,120.409653,3875.0,9097,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,457,962,,23.925175,120.409653,,100262,,,,
Stockholm_7,Sweden,Hornsgatan,59.31713214,18.04878744,6161.0,16843,SE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,598,635,,59.31713214,18.04878744,,100264,,,,
KÅ‚odzko,Poland,"KÅ‚odzko, ul. Szkolna",50.433493,16.65366,7279.0,36483,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,563,630,,50.433493,16.65366,,100265,,,,
è‡ºä¸­å¸‚_2,"Taiwan, Province of China",è‡ºä¸­å¸‚ - æ²™é¹¿,24.225628,120.568794,3873.0,8799,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,458,963,,24.225628,120.568794,,100266,,,,
Brumunddal,Norway,Ringsakervegen,60.88593,10.93785,7300.0,5079434,NO,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,605,612,,60.88593,10.93785,,100267,,,,
ÅÃ³dÅº,Poland,"ÅÃ³dÅº, ul. Czernika",51.75805,19.529786,7252.0,35412,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,568,639,,51.75805,19.529786,,100268,,,,
è‡ºæ±ç¸£,"Taiwan, Province of China",è‡ºæ±ç¸£ - é—œå±±,23.045083,121.161933,3872.0,8792,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,453,965,,23.045083,121.161933,,100269,,,,
æ–°åŒ—å¸‚_4,"Taiwan, Province of China",æ–°åŒ—å¸‚ - æ·¡æ°´,25.1645,121.449239,3870.0,8784,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,462,966,,25.1645,121.449239,,100270,,,,
æ¾Žæ¹–ç¸£,"Taiwan, Province of China",æ¾Žæ¹–ç¸£ - é¦¬å…¬,23.569031,119.566158,3868.0,8794,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,455,960,,23.569031,119.566158,,100271,,,,
åŸºéš†å¸‚,"Taiwan, Province of China",åŸºéš†å¸‚ - åŸºéš†,25.129167,121.760056,3857.0,9095,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,462,967,,25.129167,121.760056,,100272,,,,
æ¡ƒåœ’å¸‚,"Taiwan, Province of China",æ¡ƒåœ’å¸‚ - å¹³éŽ®,24.952786,121.203986,3855.0,8718,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,461,965,,24.952786,121.203986,,100273,,,,
å±æ±ç¸£,"Taiwan, Province of China",å±æ±ç¸£ - å±æ±,22.673081,120.488033,3851.0,8711,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,452,963,,22.673081,120.488033,,100275,,,,
å—æŠ•ç¸£_2,"Taiwan, Province of China",å—æŠ•ç¸£ - ç«¹å±±,23.756389,120.677306,3850.0,8721,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,456,963,,23.756389,120.677306,,100276,,,,
è‡ºæ±ç¸£_2,"Taiwan, Province of China",è‡ºæ±ç¸£ - è‡ºæ±,22.755358,121.15045,3847.0,8709,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,452,965,,22.755358,121.15045,,100277,,,,
è‡ºåŒ—å¸‚,"Taiwan, Province of China",è‡ºåŒ—å¸‚ - è¬è¯,25.046503,121.507972,3846.0,7930492,TW,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,461,966,,25.046503,121.507972,,100278,,,,
Lima_2,Peru,SAN MARTIN DE PORRES,-12.008889,-77.084472,2351.0,4319,PE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,313,330,,-12.008889,-77.084472,,100279,,,,
KoÅ›cierzyna,Poland,"KoÅ›cierzyna, ul. Targowa",54.120694,17.975861,7210.0,35932,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,577,635,,54.120694,17.975861,,100280,,,,
PoÅ‚aniec,Poland,"PoÅ‚aniec, ul. RuszczaÅ„ska",50.429014,21.277367,7785.0,22616,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,563,645,,50.429014,21.277367,,100283,,,,
KÃ³pavogur,Iceland,KÃ³pavogur DalsmÃ¡ri,64.10495,-21.889,7659.0,36495,IS,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,617,507,,64.10495,-21.889,,100285,,,,
SuwaÅ‚ki,Poland,"SuwaÅ‚ki, ul. PuÅ‚askiego 26",54.115897,22.938464,6522.0,18409,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,577,650,,54.115897,22.938464,,100287,,,,
unknown,Norway,Olav V gate,67.275501,14.419057,6502.0,35126,NO,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,630,623,,67.275501,14.419057,,100288,,,,
Bydgoszcz,Poland,"Bydgoszcz, ul. Warszawska",53.134083,17.995708,7961.0,23068,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,574,635,,53.134083,17.995708,,100289,,,,
Katowice,Poland,"Katowice, ul. Plebiscytowa/A4",50.246795,19.019469,7274.0,35208,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,562,638,,50.246795,19.019469,,100290,,,,
Nisko,Poland,"Nisko, ul. Szklarniowa",50.529892,22.112467,7273.0,34915,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,563,648,,50.529892,22.112467,,100291,,,,
PiastÃ³w,Poland,"PiastÃ³w, ul. PuÅ‚askiego",52.191728,20.837489,6387.0,35596,PL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,644,,52.191728,20.837489,,100292,,,,
PÃ©cs,Hungary,"""Pecs Boszorkany""",46.080278,18.211122,3968.0,35823,HU,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,545,635,,46.080278,18.211122,,100293,,,,
Lima_3,Peru,CAMPO DE MARTE,-12.070544,-77.043214,2415.0,4672,PE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,313,330,,-12.070544,-77.043214,,100294,,,,
Lima_4,Peru,SANTA ANITA,-12.043022,-76.971444,2397.0,4480,PE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,313,331,,-12.043022,-76.971444,,100295,,,,
KR,"Korea, Republic of",ë°˜ì†¡ë¡œ,35.2341412,128.6646236,2623455.0,8536966,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,502,989,,35.2341412,128.6646236,,100299,,,,
KR_2,"Korea, Republic of",í™”ì²œì,38.1063175,127.7080039,2623453.0,8535717,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,986,,38.1063175,127.7080039,,100300,,,,
KR_3,"Korea, Republic of",ì „ê³¡,38.013429,127.034161,2623451.0,8534192,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,984,,38.013429,127.034161,,100303,,,,
KR_4,"Korea, Republic of",ëŒ€ì €ë™,35.20958,128.9713671,2623434.0,8535269,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,502,990,,35.20958,128.9713671,,100304,,,,
KR_5,"Korea, Republic of",ë‘”í¬ë©´,36.914275,127.059597,2623432.0,8535365,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,509,984,,36.914275,127.059597,,100305,,,,
KR_6,"Korea, Republic of",í™”ëž‘ë¡œ,37.617315,127.07512,2623430.0,8536038,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,511,984,,37.617315,127.07512,,100307,,,,
KR_7,"Korea, Republic of",ì‹ ì‚¬ìš°ë™,37.905689,127.72601,2623427.0,8537220,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,986,,37.905689,127.72601,,100310,,,,
KR_8,"Korea, Republic of",ì‚°ì—…ë¡œ,35.536392,129.35595,2626532.0,8607718,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,503,991,,35.536392,129.35595,,100329,,,,
KR_9,"Korea, Republic of",ì‹ ë°©ë™,36.78279,127.120668,2625191.0,8546259,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,508,984,,36.78279,127.120668,,100330,,,,
KR_10,"Korea, Republic of",ë°±ë ¹ë„,37.938413,124.645669,2624491.0,8547473,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,513,976,,37.938413,124.645669,,100331,,,,
KR_11,"Korea, Republic of",ì¤‘ë™,34.937342,127.693427,2624490.0,8551662,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,501,986,,34.937342,127.693427,,100332,,,,
KR_12,"Korea, Republic of",ë¶ë¶€ìˆœí™˜ë„ë¡œ,35.55809,129.28116,2624291.0,8551664,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,503,991,,35.55809,129.28116,,100333,,,,
KR_13,"Korea, Republic of",ì¼ê³¡ë™,35.218056,126.8925,2624057.0,8548961,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,502,983,,35.218056,126.8925,,100334,,,,
KR_14,"Korea, Republic of",ê°•ë‚¨êµ¬,37.5175623,127.0472893,2623426.0,8537174,KR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,511,984,,37.5175623,127.0472893,,100335,,,,
